col1,SourceID,RA_1a,Dec_1a,isStageOne,isStageTwo,isStageThree,isStageFour,ra_1,dec_1,type_1,zpdf_1,zpdf_l68_1,zpdf_h68_1,zminchi2_1,chi2_best_1,m_i_1,m_z_1,m_k_1,mass_med_1,mass_med_min68_1,mass_med_max68_1,mass_best_1,sfr_med_1,sfr_med_min68_1,sfr_med_max68_1,sfr_best_1,Separation_1,ra_2,dec_2,type_2,zpdf_2,zpdf_l68_2,zpdf_h68_2,zminchi2_2,chi2_best_2,m_i_2,m_z_2,m_k_2,mass_med_2,mass_med_min68_2,mass_med_max68_2,mass_best_2,sfr_med_2,sfr_med_min68_2,sfr_med_max68_2,sfr_best_2,Separation_2
11115,4001085460713,150.278398,2.0285313,false,false,false,true,150.278386,2.028659,0,0.791,0.783,0.798,0.792,1.2626517241,-22.526,-22.561,-22.827,10.394,10.36,10.432,10.402,1.501,1.432,1.569,1.485,0.46174276380987805,150.278373,2.029285,0,1.205,1.118,1.254,1.224,3.3124785714,-19.421,-20.153,-19.462,8.889,8.778,9.293,9.397,0.585,-0.047,0.927,-0.1,2.7148103561158154
11116,4001085460774,150.2986149,2.0321148,true,false,false,false,150.298536,2.032191,0,0.998,0.991,1.007,0.998,1.8975571429,-23.085,-23.315,-23.535,10.766,10.724,10.801,10.761,-0.1,-0.168,-0.032,-0.09,0.3947514860068365,150.29766,2.032623,0,0.926,0.888,0.936,0.93,0.67952068966,-20.949,-21.284,-21.945,9.888,9.779,9.945,9.909,1.136,1.036,1.369,1.123,3.892255062859348
11117,4001085460881,150.31913889999996,2.0396261000000004,false,true,false,false,150.319367,2.039381,0,0.994,0.98,1.005,0.998,2.4325535714,-22.864,-23.254,-23.883,10.686,10.649,10.732,10.68,2.293,2.221,2.366,2.269,1.204993311242977,150.318503,2.039508,0,1.078,1.062,1.095,1.078,0.98080714286,-20.973,-21.138,-21.584,9.54,9.469,9.623,9.532,1.135,1.027,1.285,1.154,2.3269600157397714
11118,4001085461088,150.2842662,2.0524879,false,false,false,true,150.284098,2.052851,0,0.369,0.362,0.377,0.369,0.96087586207,-20.293,-20.453,-20.53,9.548,9.512,9.588,9.56,0.017,-0.069,0.089,0.061,1.4404344273616076,150.282867,2.05246,0,2.743,2.531,2.838,2.771,0.44680740741,-20.325,-20.461,-20.492,9.032,8.92,9.159,9.025,0.812,0.719,0.89,0.849,5.034890340786303
11119,4001085461093,150.3050941,2.0525805,false,false,false,true,150.305025,2.052565,2,1.197,1.183,1.206,1.196,2.8318206897,-23.679,-24.036,-24.747,11.159,11.082,11.23,11.092,1.803,1.729,1.881,1.792,0.25478578187942824,150.305596,2.052477,0,1.387,1.366,1.408,1.388,2.1108571429,-22.5,-22.588,-23.653,10.529,10.475,10.621,10.635,2.043,1.718,2.147,1.721,1.8437227928529296
11120,4001085461126,150.2982551,2.0541197,false,true,false,false,150.298474,2.053966,0,1.26,1.253,1.268,1.26,4.3444,-23.041,-23.082,-23.107,10.312,10.267,10.348,10.293,1.801,1.732,1.87,1.806,0.962482354167379,150.298608,2.054372,0,0.662,0.654,0.67,0.662,1.0080357143,-20.603,-20.706,-20.781,9.573,9.526,9.618,9.54,0.603,0.53,0.676,0.571,1.561062612685767
11121,4001085461130,150.2997946,2.0543679,false,false,true,false,150.299764,2.054312,0,0.93,0.923,0.937,0.931,1.4180571429,-21.303,-21.653,-21.855,9.951,9.905,9.997,9.954,1.026,0.92,1.196,1.0,0.22938432613235324,150.300416,2.054662,1,0.435,0.424,0.447,0.433,19.006615385,-19.612,-19.731,-19.057,9.269,9.226,9.307,9.296,-5.5,-5.568,-5.432,-5.459,2.4736387906752917
11122,4001085461157,150.28601830000005,2.0558084,false,false,false,true,150.285926,2.055817,0,1.167,1.129,1.18,1.167,1.027175,-21.447,-21.614,-21.718,9.507,9.465,9.543,9.497,1.4,1.332,1.469,1.41,0.3335062767320343,150.286359,2.055323,0,4.018,3.916,4.085,4.018,1.6857846154,-20.714,-20.141,-19.925,9.268,9.109,9.37,9.344,0.471,0.312,0.79,0.322,2.1344700560915486
11130,4001086150063,149.94535119999995,1.8498173,false,true,false,false,149.945525,1.850035,0,0.329,0.322,0.336,0.327,1.9558551724,-21.002,-21.231,-21.564,10.128,10.001,10.178,10.164,0.249,0.162,0.334,0.192,1.0026387891279558,149.946052,1.849924,0,0.338,0.331,0.346,0.337,1.1509428571,-20.425,-20.668,-20.825,9.9,9.866,9.934,9.939,-2.7,-2.768,-2.632,-10.836,2.5506546478049916
11131,4001086150316,149.9455755,1.8605979,false,true,false,false,149.945742,1.860788,0,0.26,0.253,0.267,0.263,1.4140185185,-19.219,-19.339,-19.208,9.146,9.036,9.259,9.116,-0.533,-0.647,-0.38,-0.556,0.9095329523761019,149.945423,1.860288,0,0.569,0.561,0.577,0.569,2.4209392857,-21.138,-21.297,-21.391,9.678,9.636,9.721,9.66,1.038,0.951,1.115,1.044,1.2432762915402775
11132,4001086150367,149.960779,1.8656167,false,false,false,true,149.960948,1.865934,0,0.09,0.083,0.097,0.086,1.9883793103,-19.15,-19.3,-19.179,9.013,8.971,9.048,9.024,-0.18,-0.26,-0.112,-0.19,1.294048602651918,149.962142,1.864878,0,0.873,0.863,0.885,0.872,1.7291965517,-22.507,-22.78,-23.285,10.512,10.471,10.546,10.504,1.501,1.432,1.569,1.52,5.578813621766041
11158,4001086912185,150.6131654,2.2849273,false,true,false,false,150.613287,2.285252,0,0.815,0.803,0.827,0.815,2.66665,-21.817,-22.011,-22.79,10.432,10.362,10.48,10.44,1.227,1.109,1.487,1.192,1.2480797781704156,150.613364,2.284588,0,0.79,0.783,0.797,0.791,2.1970285714,-22.54,-22.909,-23.467,10.952,10.883,11.018,10.994,0.597,0.463,1.129,0.519,1.4150508100168147
11180,4001089162537,149.8143513,1.7544817,false,false,false,true,149.814238,1.754835,0,0.66,0.653,0.667,0.659,1.8179448276,-21.763,-21.931,-21.97,10.008,9.969,10.043,10.01,1.182,1.103,1.262,1.21,1.3356230189772729,149.815887,1.754119,0,0.819,0.655,0.986,0.753,0.442404,-17.885,-18.086,-18.176,8.401,8.16,8.613,8.789,-0.377,-0.768,-0.005,-1.023,5.678097690486143
11181,4001089162623,149.8142631,1.7572074,false,true,false,false,149.814631,1.757586,0,0.448,0.441,0.456,0.447,1.3043464286,-20.295,-20.386,-20.294,9.52,9.438,9.661,9.535,-0.021,-0.226,0.092,0.036,1.9000398699977554,149.814616,1.758666,1,0.05,0.043,0.057,0.049,43.071428571,-16.846,-16.835,-16.237,8.1,8.066,8.134,7.937,-1.1,-1.168,-1.032,-1.311,5.402321704686187
11182,4001089163080,149.8292064,1.7755294999999998,false,false,false,true,149.829363,1.775776,0,0.483,0.473,0.493,0.482,0.77840357143,-20.132,-20.304,-20.318,9.37,9.316,9.42,9.423,0.406,0.261,0.596,0.289,1.051189299183083,149.828274,1.775171,0,1.373,1.25,1.628,1.271,0.75353461538,-19.318,-19.512,-19.098,8.781,8.517,8.962,8.475,0.195,-0.112,0.558,0.601,3.59469974763228
11183,4001089163088,149.8204846,1.7755578,false,false,false,true,149.820605,1.775871,0,0.979,0.966,0.99,0.98,1.2372142857,-21.359,-21.695,-21.695,9.7,9.662,9.739,9.734,1.27,1.2,1.355,1.277,1.2078870770628645,149.82068,1.774184,0,1.948,1.782,2.177,1.929,0.32120807692,-20.804,-21.259,-21.388,9.728,9.551,9.856,9.593,1.017,0.74,1.364,1.358,4.995408272937225
11184,4001089163311,149.8139476,1.7828215,true,false,false,false,149.814152,1.78334,0,0.423,0.415,0.43,0.425,0.99468571429,-19.279,-19.345,-19.283,8.984,8.939,9.033,9.005,-0.325,-0.439,-0.052,-0.352,2.0062731204256252,149.815306,1.782099,0,3.256,3.078,3.387,3.246,0.78004230769,-20.652,-20.719,-20.205,9.137,9.01,9.306,9.143,0.901,0.545,0.993,0.905,5.53683220347986
11185,4001089163316,149.85364740000003,1.7837826,false,false,true,false,149.853865,1.783982,0,0.767,0.753,0.779,0.77,2.7659586207,-22.903,-23.101,-23.469,10.453,10.416,10.491,10.453,1.991,1.917,2.065,2.042,1.0622393769396508,149.855028,1.78287,0,0.312,0.213,0.382,0.345,0.62776923077,-16.739,-16.706,-16.48,8.034,7.932,8.191,7.959,-1.431,-1.767,-1.091,-1.771,5.9558507105789
11186,4001089163465,149.8231885,1.7913046,false,true,false,false,149.821457,1.78876,0,1.067,0.772,1.486,1.059,0.45353333333,-17.916,-17.975,-17.656,7.925,7.73,8.111,7.908,-0.252,-0.533,-0.074,-0.186,11.078502711458789,149.819694,1.791014,0,4.339,3.998,4.62,4.699,0.81362692308,-21.71,-21.827,-21.778,9.781,9.644,9.882,9.878,1.039,0.904,1.154,0.664,12.617498403115324
11187,4001089163488,149.8468311,1.7875781000000002,false,false,false,true,149.846962,1.787769,0,0.594,0.581,0.608,0.605,4.6675714286,-20.863,-21.021,-21.697,9.56,9.517,9.596,9.554,1.105,1.033,1.173,1.122,0.8331565551070762,149.847433,1.786718,0,0.613,0.567,0.641,0.621,1.3635481481,-19.12,-19.282,-19.423,8.873,8.805,8.944,8.836,0.212,0.057,0.335,0.293,3.7786339172443437
11188,4001089163663,149.82347969999995,1.791141,false,true,false,false,149.825755,1.788613,0,0.79,0.727,0.826,0.802,0.94720357143,-19.692,-19.643,-19.679,9.03,8.924,9.114,9.076,0.181,0.021,0.495,0.17,12.241441798194518,149.825564,1.78827,0,0.45,0.265,0.616,0.277,1.131336,-16.19,-16.306,-16.858,7.479,7.295,7.648,7.531,-1.218,-1.519,-0.905,-1.387,12.769961748521284
11210,4001089788645,149.9349661,2.2680942,true,false,false,false,149.935588,2.267944,0,0.44,0.433,0.447,0.445,25.102642857,-22.106,-22.27,-22.043,9.7,9.666,9.734,9.695,1.807,1.734,1.875,1.786,2.30150661618777,149.931563,2.266028,0,1.875,1.695,2.096,1.804,1.4786730769,-19.773,-19.913,-20.287,9.123,8.857,9.294,9.366,0.467,0.157,0.841,0.087,14.324268421355843
11211,4001089789484,149.90650180000003,2.2976961,false,true,false,false,149.906126,2.297869,0,1.91,1.6,2.621,1.61,0.411992,-21.401,-21.725,-22.092,10.059,9.887,10.188,10.114,1.305,1.023,1.572,1.207,1.4882115918924814,149.907,2.298172,0,0.93,0.923,0.937,0.93,1.7903931034,-21.709,-21.902,-22.06,9.9,9.857,9.943,9.897,1.3,1.232,1.368,1.301,2.4792607511566085
11212,4001089789527,149.9351523,2.2993181000000003,false,false,false,true,149.935296,2.299943,0,0.932,0.924,0.939,0.932,1.9729413793,-22.104,-22.42,-23.295,10.484,10.445,10.527,10.493,1.515,1.436,1.588,1.51,2.3082610840392137,149.935227,2.298488,0,0.93,0.923,0.937,0.932,2.8698793103,-22.484,-22.684,-22.807,10.152,10.11,10.193,10.145,1.7,1.631,1.768,1.697,3.0004161535592204
11215,4001089801149,150.27457030000005,2.3793534,false,false,false,true,150.274619,2.379242,0,0.379,0.373,0.387,0.378,2.934225,-20.703,-21.049,-21.771,10.245,10.211,10.282,10.228,-0.209,-0.277,-0.135,-0.247,0.43762679258533027,150.275766,2.380397,0,1.045,0.969,1.116,0.985,0.93122692308,-19.187,-19.022,-19.25,8.545,8.422,8.669,8.628,0.14,-0.111,0.262,0.193,5.710664712989906
11216,4001089801265,150.2656129,2.3824246,false,true,false,false,150.265685,2.382358,0,0.478,0.467,0.488,0.478,1.3671821429,-19.481,-19.626,-19.519,9.1,9.054,9.147,9.087,0.155,-0.125,0.254,0.17,0.3531852728432433,150.26557,2.383021,0,0.37,0.363,0.377,0.373,2.1248714286,-19.638,-19.756,-19.757,9.052,9.017,9.087,9.069,0.164,0.078,0.251,0.192,2.1525778149029557
11217,4001089801497,150.2873811,2.3925894,false,false,false,true,150.287466,2.392514,0,0.681,0.671,0.71,0.676,1.7309965517,-22.539,-22.754,-23.032,10.655,10.588,10.713,10.6,1.232,1.147,1.3,1.238,0.40857396705979493,150.286686,2.391592,0,0.665,0.652,0.686,0.661,1.1204607143,-20.226,-20.333,-20.198,9.342,9.294,9.396,9.32,0.56,0.305,0.668,0.584,4.375339172512297
11218,4001089801556,150.2408833,2.3941684,false,true,false,false,150.240953,2.394206,0,0.915,0.879,0.925,0.917,1.9810214286,-22.538,-22.861,-23.332,10.819,10.775,10.858,10.8,-2.493,-2.586,-2.416,-9.974,0.28490929001122817,150.241347,2.39315,0,0.894,0.81,0.92,0.911,0.42240740741,-19.015,-19.161,-19.152,8.8,8.688,8.895,8.833,-0.016,-0.304,0.212,-0.085,4.027788999020125
11219,4001089801746,150.2413361,2.4007837000000003,false,false,false,true,150.241415,2.400707,0,1.21,1.203,1.217,1.209,10.303551724,-23.238,-23.357,-23.379,10.399,10.366,10.434,10.388,2.4,2.332,2.468,2.392,0.3959538007322558,150.241765,2.40018,0,1.082,1.051,1.123,1.058,1.205237037,-20.816,-20.942,-21.301,9.685,9.589,9.772,9.733,0.911,0.676,1.075,0.677,2.665182367096353
11220,4001089801979,150.2617017,2.4090344,false,false,false,true,150.261708,2.409036,0,0.694,0.658,0.705,0.699,2.6025821429,-22.535,-22.551,-22.678,10.119,10.073,10.171,10.13,1.327,1.244,1.397,1.348,0.02338057297515904,150.262679,2.409233,0,4.674,3.444,5.614,4.767,0.57436956522,-21.732,-22.227,-23.345,10.216,10.005,10.413,10.65,1.712,1.485,1.956,1.593,3.5871423609819915
11221,4001089801988,150.2686989,2.4077684,false,false,true,false,150.268705,2.407794,0,0.8,0.779,0.821,0.784,4.3501785714,-21.113,-21.083,-20.712,9.192,9.145,9.243,9.166,1.433,1.348,1.503,1.436,0.0947357169485853,150.269997,2.408926,0,2.583,2.398,2.791,2.583,1.506626087,-20.233,-20.308,-20.078,9.218,9.121,9.291,9.276,0.328,0.243,0.399,0.299,6.258334590968882
11222,4001089802045,150.2551689,2.4104825,true,false,false,false,150.255543,2.41044,0,0.969,0.956,0.983,0.968,1.6508142857,-23.122,-23.394,-23.56,10.896,10.839,10.974,10.9,1.5,1.432,1.568,1.464,1.3542389619987982,150.255346,2.411106,0,1.011,0.996,1.026,1.012,2.7806785714,-22.098,-22.416,-22.897,10.381,10.306,10.478,10.415,1.674,1.434,1.771,1.669,2.333236527905956
11223,4001089802218,150.27213480000003,2.4166654,false,false,true,false,150.270711,2.416903,2,0.3,0.293,0.307,0.301,9.5868928571,-22.56,-22.863,-23.375,10.9,10.866,10.934,10.906,0.2,0.132,0.268,0.174,5.192063086416706,150.269371,2.417164,0,0.17,0.163,0.177,0.168,11.290785714,-22.23,-22.599,-23.13,10.9,10.866,10.935,11.001,-0.891,-0.965,-0.822,-0.764,10.10158218841156
11224,4001089802361,150.2449844,2.4235900000000004,true,false,false,false,150.245035,2.423489,0,0.43,0.422,0.437,0.431,4.5258846154,-20.351,-20.408,-20.451,9.545,9.488,9.597,9.576,0.282,0.153,0.388,0.287,0.40660532686938167,150.245433,2.422721,0,0.219,0.213,0.227,0.215,5.5716785714,-18.0,-18.244,-18.393,8.308,8.268,8.343,8.366,0.217,0.138,0.286,0.272,3.5199886730211474
11251,4001091678364,150.70788280000005,2.0140023,false,false,false,true,150.707781,2.014217,0,0.511,0.493,0.522,0.513,1.921337037,-20.144,-20.28,-20.229,9.493,9.441,9.555,9.493,-0.13,-0.238,0.129,-0.18,0.8553052193848332,150.7081,2.013151,1,0.099,0.063,0.19,0.085,1.3526769231,-13.902,-14.238,-14.109,7.513,7.417,7.638,7.615,-4.465,-5.102,-3.829,-4.437,3.16273735549678
11252,4001091678518,150.6859186,2.0199003,false,true,false,false,150.685762,2.019969,0,1.249,1.226,1.26,1.255,4.1482857143,-21.368,-21.343,-22.069,9.248,9.214,9.283,9.228,1.9,1.832,1.968,1.891,0.6153029049086199,150.686047,2.019732,0,1.24,1.214,1.258,1.255,2.0131576923,-21.599,-21.497,-21.475,9.3,9.266,9.334,9.302,1.699,1.631,1.768,1.676,0.7618995813222925
11253,4001092091444,149.8956051,2.0674828,false,false,true,false,149.895543,2.067268,0,0.342,0.334,0.349,0.342,1.6569172414,-19.38,-19.587,-20.182,9.418,9.367,9.476,9.365,-0.188,-0.264,-0.115,-0.221,0.8049074419672947,149.895568,2.06781,0,1.399,1.373,1.42,1.406,0.96625172414,-22.333,-22.381,-22.574,10.341,10.3,10.386,10.342,1.208,1.134,1.28,1.207,1.1854579619360985
11254,4001092091971,149.9111642,2.0875202,false,false,true,false,149.911082,2.087801,0,1.296,1.268,1.334,1.271,2.4833827586,-23.206,-23.254,-23.819,10.611,10.53,10.658,10.641,1.924,1.84,2.433,1.893,1.05324774587231,149.910288,2.088019,0,0.346,0.328,0.36,0.333,1.2922344828,-20.86,-21.085,-21.152,9.944,9.909,9.982,9.998,-1.615,-1.695,-1.535,-1.566,3.627808746615237
11255,4001092092552,149.89610459999997,2.1068499,false,false,true,false,149.89601,2.106773,0,1.052,1.03,1.09,1.046,1.6153964286,-20.638,-20.679,-20.317,9.099,9.053,9.147,9.117,0.929,0.841,1.041,0.927,0.4387080495422987,149.896042,2.107159,0,1.081,1.053,1.104,1.104,1.7424535714,-20.22,-19.944,-19.678,9.02,8.963,9.078,8.994,0.565,0.47,0.671,0.522,1.135320790213442
11286,4001093149232,150.0580501,2.0759566,false,true,false,false,150.057918,2.076038,0,1.185,1.176,1.193,1.185,1.1784357143,-21.632,-21.737,-21.777,9.605,9.567,9.64,9.593,1.529,1.445,1.597,1.546,0.5583305285216467,150.05691,2.076127,0,0.229,0.119,0.639,0.168,0.63626923077,-14.43,-14.655,-14.515,7.132,7.018,7.284,6.496,-1.765,-2.253,-1.404,-1.235,4.147284985180789
11287,4001093149849,150.06545590000005,2.116252,true,false,false,false,150.065493,2.116244,0,0.96,0.944,0.988,0.958,1.6074392857,-21.822,-22.308,-23.187,10.575,10.524,10.627,10.573,1.563,1.262,1.66,1.604,0.136540796411591,150.065929,2.116095,0,0.486,0.472,0.497,0.489,4.1574074074,-18.891,-19.056,-18.343,9.099,9.059,9.139,9.126,-0.884,-0.962,-0.816,-0.893,1.7933905889993977
11288,4001093149909,150.0722781,2.130207,false,true,false,false,150.072123,2.130188,0,0.765,0.754,0.774,0.766,1.7995892857,-19.93,-20.183,-19.888,8.908,8.865,8.948,8.922,0.691,0.617,0.765,0.696,0.5621509600700724,150.072222,2.131104,0,2.388,2.256,2.483,2.411,0.74416296296,-21.218,-20.755,-20.543,9.404,9.285,9.478,9.401,0.626,0.521,0.773,0.018,3.235500595474768
11289,4001093386856,150.6006179,1.7197396,false,false,false,true,150.600855,1.719628,0,0.349,0.342,0.357,0.349,2.5381793103,-20.6,-20.694,-21.137,9.544,9.509,9.582,9.505,0.799,0.731,0.868,0.747,0.9430374550153178,150.599794,1.72027,0,0.218,0.113,0.771,0.118,0.61047083333,-14.662,-14.807,-14.673,7.041,7.013,7.234,6.309,-1.725,-2.023,-1.431,-1.032,3.5263903209676943
11290,4001093386893,150.5887564,1.7228015,false,false,false,true,150.589006,1.722727,0,0.66,0.653,0.667,0.661,2.317116,-22.076,-22.343,-22.7,10.29,10.255,10.332,10.325,1.333,1.243,1.547,1.341,0.93734282469172,150.588212,1.72192,0,0.599,0.587,0.616,0.596,0.62106521739,-20.264,-20.597,-21.009,10.015,9.968,10.084,10.007,-0.616,-0.753,-0.466,-0.468,3.729339152468122
11291,4001093386937,150.5543125,1.7242074,false,true,false,false,150.554131,1.723929,0,0.342,0.333,0.35,0.34,1.7700416667,-20.578,-20.729,-20.762,9.596,9.562,9.633,9.643,-0.068,-0.158,0.232,-0.029,1.1962567156767343,150.554802,1.724343,0,0.315,0.307,0.324,0.315,7.30752,-20.186,-20.422,-20.139,9.161,9.114,9.2,9.132,1.061,0.978,1.148,1.058,1.8277957945559737
11311,4001093720449,149.71196519999995,2.3590205,false,false,false,true,149.712154,2.359063,0,0.616,0.605,0.625,0.617,2.4421551724,-21.994,-22.19,-22.088,10.15,10.116,10.184,10.134,1.2,1.132,1.269,1.217,0.6961258600406172,149.709917,2.358587,0,2.762,2.697,2.817,2.754,0.92148461538,-20.998,-21.13,-20.907,9.649,9.571,9.744,9.674,0.346,0.219,0.678,0.282,7.530748511029704
11312,4001093721060,149.7427287,2.3796887000000004,false,false,false,true,149.743787,2.376975,0,0.545,0.196,1.088,0.476,0.75766666667,-16.485,-16.758,-16.35,7.984,7.704,8.264,7.555,-0.774,-1.27,-0.343,0.214,10.484741424784396,149.742318,2.376295,0,0.677,0.65,0.703,0.671,4.0060208333,-18.142,-18.716,-18.458,8.522,8.43,8.615,8.499,-0.253,-0.439,0.012,-0.67,12.306305943338666
11313,4001093721248,149.7263053,2.3849152,true,false,false,false,149.723008,2.384984,0,1.194,1.163,1.212,1.198,2.7120148148,-20.573,-20.583,-20.514,9.127,9.006,9.216,9.058,0.97,0.83,1.342,1.34,11.862583858790373,149.723158,2.383057,0,3.751,3.256,3.916,3.929,1.0861708333,-20.595,-20.632,-20.269,9.026,8.671,9.364,9.06,0.629,0.526,1.008,0.554,13.149250931568519
11314,4001093721357,149.69954219999997,2.38761,true,false,false,false,149.699865,2.387545,0,1.098,1.082,1.112,1.096,1.6511178571,-21.831,-22.154,-22.161,10.078,10.035,10.121,10.102,1.101,1.032,1.169,1.125,1.184416434231111,149.699336,2.38804,0,0.361,0.347,0.38,0.354,0.88221071429,-19.035,-19.274,-19.905,9.315,9.242,9.413,9.244,-0.32,-0.408,-0.203,-0.34,1.7165041421014946
11315,4001093721945,149.7281619,2.4032826000000003,false,false,false,true,149.726071,2.401375,0,5.439,4.93,5.833,6.0,0.43647826087,-21.673,-22.168,-23.286,10.162,9.937,10.373,10.617,1.641,1.377,1.867,1.56,10.184322581403405,149.725082,2.402961,0,3.305,1.266,5.537,6.0,0.59497222222,-18.783,-19.104,-19.53,9.526,9.16,9.846,8.98,1.048,0.672,1.399,1.643,11.138223898907846
11316,4001093721952,149.7282858,2.4033321,false,false,false,false,149.728404,2.403273,0,0.91,0.903,0.917,0.911,4.2574642857,-22.409,-22.512,-22.489,9.877,9.827,9.969,9.868,1.665,1.424,1.757,1.728,0.47541108515145414,149.728881,2.402723,0,2.899,2.828,2.954,2.945,7.7225,-21.094,-21.142,-21.528,9.365,9.272,9.473,9.372,1.405,1.332,1.475,1.371,3.064534878904929
11317,4001093722031,149.7083743,2.4009386000000004,false,false,false,true,149.708874,2.400959,0,0.953,0.944,0.96,0.951,2.5872178571,-22.884,-23.168,-23.215,10.583,10.548,10.626,10.555,1.703,1.633,1.771,1.74,1.7988405606688167,149.70754,2.402048,0,1.325,1.139,1.438,1.407,0.80511923077,-20.289,-20.421,-20.694,9.478,9.334,9.625,9.325,0.753,0.44,1.091,1.091,4.995579206359549
11335,4001094207260,150.2532854,1.831966,false,true,false,false,150.253303,1.832338,0,0.153,0.145,0.16,0.154,1.0937862069,-19.006,-19.155,-19.228,9.052,9.017,9.086,9.069,-0.403,-0.473,-0.333,-0.43,1.3406964705092157,150.253149,1.831405,0,0.54,0.533,0.547,0.54,3.0348586207,-22.62,-22.868,-23.061,10.318,10.274,10.363,10.325,1.895,1.823,1.966,1.901,2.07837871849075
11336,4001094207311,150.2730353,1.8323083,false,true,false,false,150.273237,1.832742,0,0.925,0.863,0.935,0.927,3.055937931,-21.94,-22.162,-22.265,9.986,9.934,10.109,10.035,1.445,1.171,1.55,1.55,1.7217523717761651,150.272495,1.832013,0,1.448,1.4,1.497,1.474,1.4506074074,-21.027,-21.147,-21.261,9.444,9.35,9.532,9.54,1.114,1.037,1.182,1.105,2.2157635219512892
11337,4001094207590,150.2664046,1.8427779,false,false,false,true,150.2664,1.843178,0,2.154,1.867,2.385,2.302,0.45643333333,-20.52,-20.677,-21.009,9.471,9.341,9.546,9.481,0.598,0.506,0.902,0.624,1.4404550945994157,150.267136,1.84247,0,0.603,0.594,0.61,0.603,0.70065714286,-21.802,-22.104,-22.418,10.384,10.327,10.533,10.361,0.804,0.733,0.876,0.777,2.8555859209823695
11338,4001094207710,150.2610126,1.8487141,false,false,false,true,150.261004,1.849049,0,0.844,0.834,0.853,0.845,2.3818586207,-22.878,-22.965,-23.287,10.565,10.523,10.599,10.536,1.601,1.531,1.669,1.622,1.20603703651027,150.261576,1.847535,0,2.883,2.825,2.948,2.852,0.97275,-20.983,-21.026,-20.826,9.097,8.946,9.205,9.092,1.283,1.186,1.368,1.28,4.703984090089402
11339,4001094207863,150.2730664,1.8547327,false,false,false,true,150.273086,1.85524,0,0.703,0.687,0.713,0.706,2.1403214286,-22.833,-23.091,-23.443,10.95,10.916,10.984,10.993,0.4,0.332,0.468,0.442,1.8276411396167622,150.273493,1.856026,0,1.959,1.857,2.067,1.931,0.98990714286,-23.171,-23.476,-23.785,11.018,10.953,11.092,11.08,1.448,1.177,1.763,1.218,4.902377481659717
11340,4001094208292,150.27282490000005,1.8808928,true,false,false,false,150.272954,1.881196,0,0.951,0.942,0.96,0.951,2.1145964286,-20.913,-21.262,-21.232,9.622,9.578,9.664,9.603,0.956,0.872,1.043,0.937,1.1862483031837792,150.273178,1.880369,0,0.25,0.243,0.257,0.252,6.5713448276,-19.502,-19.706,-20.2,9.757,9.718,9.793,9.805,-0.271,-0.356,-0.199,-0.22,2.2737406578065076
11341,4001094208530,150.25936059999995,1.883731,false,false,false,true,150.259605,1.883453,0,1.342,1.292,1.397,1.343,2.0360714286,-20.972,-20.446,-21.006,9.339,9.26,9.429,9.331,1.026,0.789,1.141,1.044,1.3322472491182766,150.259342,1.884222,0,0.608,0.6,0.617,0.608,2.2258827586,-21.309,-21.279,-21.405,9.925,9.859,10.055,10.044,0.527,0.321,0.648,0.362,1.7688664606479474
11359,4001095459507,149.59717859999995,1.5742822,false,false,false,true,149.597103,1.574633,0,1.422,1.373,1.464,1.407,0.53603043478,-22.046,-22.292,-22.305,9.897,9.814,10.107,9.852,1.643,1.194,1.778,1.718,1.291851787687008,149.596991,1.573901,0,0.39,0.383,0.397,0.388,2.1046458333,-20.763,-21.046,-21.089,9.861,9.808,9.94,9.85,0.477,0.376,0.573,0.512,1.529388485381604
11360,4001095459829,149.5986772,1.5871148000000002,false,false,false,true,149.598624,1.587375,0,0.663,0.607,0.687,0.669,1.398024,-19.138,-19.45,-19.406,9.014,8.967,9.052,8.991,-0.696,-0.768,-0.627,-0.739,0.9560837444771272,149.598711,1.586687,0,0.586,0.578,0.596,0.587,2.26945,-21.777,-22.205,-22.76,10.612,10.548,10.712,10.646,1.035,0.903,1.196,1.059,1.5448757470923988
11361,4001095460193,149.60635469999997,1.6050465,false,false,false,true,149.606282,1.605476,0,0.841,0.832,0.849,0.841,1.5097958333,-22.71,-23.021,-23.38,10.707,10.649,10.762,10.736,1.504,1.43,1.575,1.528,1.5681766625370102,149.606786,1.603995,0,3.09,0.82,3.421,3.061,0.26161454545,-20.497,-20.614,-20.5,9.176,8.973,9.341,9.027,0.71,0.594,1.094,1.118,4.091231867616823
11362,4001095460355,149.5832071,1.6123486,false,false,true,false,149.58302,1.61253,0,0.836,0.826,0.845,0.837,2.9015958333,-23.528,-23.829,-23.914,10.919,10.841,10.986,10.865,2.051,1.7,2.225,2.199,0.9379686008119209,149.582336,1.612262,0,0.708,0.664,0.753,0.678,2.7349263158,-17.819,-18.572,-18.866,9.111,9.015,9.196,9.088,-1.803,-2.486,-1.457,-1.651,3.1501831872586474
11363,4001095460422,149.60101269999996,1.622371,false,false,false,true,149.601283,1.62252,0,0.07,0.063,0.077,0.067,4.5941034483,-17.009,-17.078,-16.873,8.405,8.367,8.439,8.187,-1.001,-1.069,-0.932,-1.259,1.1107882727705052,149.601663,1.621599,0,3.062,2.998,3.13,3.096,1.2099074074,-22.349,-22.423,-22.133,9.846,9.761,9.915,9.865,1.54,1.451,1.631,1.5,3.6332103149051167
