"col1","SourceID","RA_1a","Dec_1a","isStageOne","isStageTwo","isStageThree","isStageFour","ra_1","dec_1","type_1","zpdf_1","zpdf_l68_1","zpdf_h68_1","zminchi2_1","chi2_best_1","m_i_1","m_z_1","m_k_1","mass_med_1","mass_med_min68_1","mass_med_max68_1","mass_best_1","sfr_med_1","sfr_med_min68_1","sfr_med_max68_1","sfr_best_1","Separation_1","ra_2","dec_2","type_2","zpdf_2","zpdf_l68_2","zpdf_h68_2","zminchi2_2","chi2_best_2","m_i_2","m_z_2","m_k_2","mass_med_2","mass_med_min68_2","mass_med_max68_2","mass_best_2","sfr_med_2","sfr_med_min68_2","sfr_med_max68_2","sfr_best_2","Separation_2"
13354,4001167347045,149.9961701,2.4088466,0,0,0,1,149.996138,2.408736,0,0.44,0.433,0.447,0.439,5.28925,-20.464,-20.515,-20.463,9.298,9.258,9.347,9.257,0.882,0.802,0.962,0.846,0.4145623114183687,,,,,,,,,,,,,,,,,,,,
13355,4001167347389,149.9530128,2.432527,0,0,0,1,149.953017,2.432496,0,0.518,0.506,0.54,0.511,1.5205714286,-21.872,-22.099,-22.31,10.4,10.366,10.435,10.368,-1.203,-1.273,-1.132,-1.196,0.11261777202585359,,,,,,,,,,,,,,,,,,,,
13356,4001167347653,150.00610659999995,2.44985,0,0,0,1,150.006092,2.449921,0,0.679,0.667,0.697,0.673,0.90465357143,-21.354,-21.47,-21.731,10.215,10.172,10.252,10.185,0.361,0.113,0.455,0.339,0.26093843316243154,,,,,,,,,,,,,,,,,,,,
13357,4001167347797,149.96201409999995,2.4575963,1,0,0,0,149.962028,2.457556,0,0.843,0.833,0.852,0.844,1.4300428571,-22.275,-22.567,-23.254,10.944,10.905,10.982,10.937,-0.383,-0.463,-0.304,-0.397,0.15345228575549164,149.962423,2.457748,0,0.89,0.878,0.899,0.891,1.1361827586,-21.134,-21.36,-21.647,10.254,10.217,10.287,10.288,-0.293,-0.366,-0.225,-0.263,1.568809835931311
13358,4001167347821,149.9608743,2.455859,0,1,0,0,149.961488,2.455138,0,1.802,1.745,1.841,1.822,0.80680357143,-22.379,-22.514,-23.049,10.292,10.227,10.416,10.257,1.852,1.57,1.955,1.921,3.407238572292577,149.961488,2.455138,0,1.802,1.745,1.841,1.822,0.80680357143,-22.379,-22.514,-23.049,10.292,10.227,10.416,10.257,1.852,1.57,1.955,1.921,3.407238572292577
13428,4001169150500,150.6851781,1.6607784,0,1,0,0,150.685402,1.661076,0,0.553,0.538,0.564,0.557,3.8519875,-22.088,-22.443,-23.141,10.632,10.595,10.675,10.601,1.157,1.05,1.412,1.114,1.3405099453839315,150.685519,1.661562,0,0.655,0.646,0.663,0.655,1.9817333333,-22.05,-22.296,-22.535,10.285,10.22,10.337,10.326,1.231,1.114,1.458,1.188,3.0761449363938076
13429,4001169150566,150.684893,1.6629762,0,0,1,0,150.685084,1.663192,0,0.658,0.621,0.667,0.66,1.252744,-21.32,-21.527,-21.582,9.978,9.924,10.05,9.948,0.831,0.481,0.957,0.893,1.0372743442909809,150.684422,1.662917,0,1.24,1.197,1.269,1.255,0.8163375,-20.994,-21.25,-21.57,9.802,9.721,9.919,9.782,1.002,0.647,1.158,1.092,1.7082324968384524
13430,4001169363965,150.3491229,1.7606442,0,0,1,0,150.349138,1.760876,0,0.421,0.413,0.428,0.423,1.9884793103,-20.396,-20.545,-20.466,9.514,9.427,9.571,9.547,0.355,0.247,0.546,0.274,0.8362470270056096,150.349827,1.760452,0,0.731,0.704,0.749,0.738,1.3666464286,-20.398,-20.618,-20.312,9.27,9.198,9.323,9.334,0.63,0.537,0.838,0.588,2.626346730437778
13431,4001169364047,150.3774254,1.7647322,1,0,0,0,150.377959,1.764884,0,2.76,2.714,2.796,2.768,1.2492827586,-22.164,-22.299,-22.229,9.791,9.65,9.847,9.789,1.516,1.432,1.826,1.46,1.9963035504494666,150.377793,1.764268,0,0.216,0.084,0.331,0.087,0.944256,-14.842,-14.91,-14.661,7.027,7.009,7.138,6.91,-1.801,-2.053,-1.531,-2.059,2.1312586254322916
13432,4001169364057,150.3771592,1.7648647000000002,0,0,0,0,150.37738,1.764991,0,0.295,0.285,0.304,0.296,3.0242827586,-19.318,-19.428,-19.884,9.098,9.062,9.135,9.065,0.188,0.116,0.264,0.147,0.915406344271759,150.375915,1.765197,0,1.151,1.09,1.217,1.125,0.39378214286,-19.237,-19.36,-19.179,8.703,8.598,8.826,8.679,0.24,0.117,0.373,0.221,4.6340661204242295
13433,4001169364234,150.38803430000004,1.7737490000000002,0,0,1,0,150.387696,1.773767,0,1.457,1.436,1.478,1.455,1.5492321429,-22.547,-23.011,-23.382,10.454,10.376,10.548,10.368,2.089,1.955,2.33,2.274,1.2190199630896144,150.387696,1.773767,0,1.457,1.436,1.478,1.455,1.5492321429,-22.547,-23.011,-23.382,10.454,10.376,10.548,10.368,2.089,1.955,2.33,2.274,1.2190199630896144
13434,4001169364412,150.3846475,1.7819504000000002,0,0,0,1,150.384483,1.782305,0,0.937,0.929,0.945,0.936,3.1641551724,-22.631,-22.844,-23.051,10.12,10.075,10.162,10.087,2.183,2.114,2.262,2.135,1.407113035428625,,,,,,,,,,,,,,,,,,,,
13440,4001169559560,150.1696624,2.6545899,0,0,0,1,150.169566,2.65463,0,0.294,0.285,0.305,0.294,11.392464286,-19.851,-20.142,-20.739,9.707,9.668,9.742,9.68,0.57,0.501,0.654,0.556,0.37552393206660406,,,,,,,,,,,,,,,,,,,,
13441,4001169559806,150.1849797,2.6630187000000003,0,1,0,0,150.18455,2.663118,0,0.834,0.826,0.842,0.835,23.501535714,-24.866,-24.956,-24.62,10.602,10.567,10.636,10.601,3.0,2.932,3.068,2.977,1.5860603963755482,150.187605,2.661701,0,0.45,0.443,0.457,0.447,32.311111111,-18.953,-19.677,-20.82,8.704,8.387,8.783,8.357,0.511,0.304,0.926,1.02,10.565655085602632
13442,4001169560419,150.2030552,2.6879202,0,1,0,0,150.202967,2.687978,0,0.831,0.819,0.844,0.83,1.3798928571,-21.366,-21.255,-21.359,9.702,9.664,9.738,9.735,0.978,0.909,1.06,0.977,0.3793342969806012,150.203287,2.688219,0,0.815,0.795,0.833,0.826,1.0996481481,-20.586,-20.48,-20.202,9.281,9.182,9.349,9.333,0.502,0.374,0.734,0.416,1.3608499991325818
13443,4001169560422,150.2111643,2.6876651000000003,0,0,1,0,150.211014,2.687676,0,2.176,2.135,2.229,2.161,2.0016321429,-23.674,-23.725,-23.748,10.63,10.496,10.681,10.68,1.93,1.842,2.35,1.879,0.5419073748976021,150.210135,2.687449,1,0.918,0.91,0.927,0.918,31.073814815,-21.741,-21.881,-21.053,10.0,9.966,10.034,9.963,-2.281,-2.729,-2.158,-2.236,3.7822764787733143
13445,4001169560484,150.223344,2.6901609,0,0,0,0,150.224412,2.688556,0,0.899,0.876,0.915,0.9,0.59491481481,-20.155,-20.295,-20.093,9.363,9.284,9.441,9.376,0.162,0.025,0.411,0.128,6.937655676081267,150.2262,2.691325,0,1.102,0.421,3.083,0.446,0.71813461538,-17.942,-18.099,-18.967,8.4,8.195,8.568,8.359,-0.109,-0.417,0.181,0.04,11.092375636124594
13446,4001169560497,150.22315519999995,2.6903129,0,0,0,0,150.22313,2.690283,0,1.29,1.274,1.304,1.293,2.7877321429,-23.99,-24.088,-24.609,11.065,11.023,11.099,11.063,2.004,1.933,2.072,2.041,0.14070663133175343,150.224875,2.692482,0,0.868,0.718,0.997,0.915,0.52359615385,-18.132,-17.73,-17.777,8.204,8.005,8.365,8.211,-0.458,-0.779,-0.162,-0.508,9.961132579241815
13447,4001169560658,150.1916253,2.6989913,1,0,0,0,150.191637,2.699549,0,0.56,0.552,0.569,0.56,2.2023357143,-21.973,-22.259,-22.878,10.701,10.666,10.735,10.757,0.202,0.133,0.27,0.282,2.008160789921273,150.191987,2.698438,0,1.2,1.148,1.248,1.162,0.93762857143,-20.383,-20.612,-20.903,9.619,9.544,9.693,9.643,0.621,0.465,0.902,0.586,2.3789374994941603
13448,4001169560800,150.1883549,2.6933622,0,1,0,0,150.188461,2.692938,0,0.599,0.59,0.609,0.598,3.2738481481,-20.198,-20.343,-19.718,9.559,9.514,9.597,9.615,-0.199,-0.268,-0.131,-0.131,1.5740606199246236,150.188461,2.692938,0,0.599,0.59,0.609,0.598,3.2738481481,-20.198,-20.343,-19.718,9.559,9.514,9.597,9.615,-0.199,-0.268,-0.131,-0.131,1.5740606199246236
13469,4001169982675,150.7785283,1.8599108,0,0,0,1,150.778667,1.860296,0,0.3,0.293,0.307,0.299,2.91306,-20.405,-20.266,-20.64,9.328,9.263,9.418,9.299,0.627,0.314,0.746,0.712,1.4737876836256607,,,,,,,,,,,,,,,,,,,,
13470,4001169983572,150.74031530000005,1.9018328,0,0,0,1,150.740427,1.902188,0,0.23,0.223,0.237,0.229,1.6624310345,-19.197,-19.292,-19.19,9.029,8.957,9.125,9.053,-0.336,-0.487,-0.172,-0.304,1.3403906910475596,,,,,,,,,,,,,,,,,,,,
